4.99083,7.05444	4.99083,7.05444

4.99083,7.05444	5.0131,7.0688
1	[+ò]	119
1	[+ā]	77
1	[+kw]	17
1	[+ụ]	14

6.16855,7.4515	6.0168,7.0834
21	[à*a]	50181
7	[-à]	50176
6	[-è]	47104
5	[ụ̀*ụ]	51214
4	[ù*u]	68126
4	[ụ̄*a]	60421
4	[+a]	5
3	[ū*u]	67614
3	[ē*e]	65033
3	[ụ̀*i]	51211
3	[è*e]	47113
3	[y*j]	3082
3	[-a]	2560
2	[ū*ụ]	67598
2	[ū*e]	67593
2	[ụ̀*u]	51230
2	[ụ̀*ọ]	51221
2	[à*ụ]	50190
2	[ọ̀*ọ]	48149
2	[-ọ̀]	48128
2	[ā*à]	39522
2	[ā*a]	39429
2	[-t]	18944
2	[z*w]	17944
2	[l*nw]	13348
2	[ch*j]	11786
2	[+à]	98
2	[+ọ̀]	94
2	[+ị]	41
1	[jy*gh]	148008
1	[À*ọ̄]	102018
1	[ẹ*ọ]	89621
1	[ẹ*!]	89601
1	[Ò*m̀]	88689
1	[ḿ*ị̀]	83079
1	[Ọ̀*d]	80914
1	[ī*i]	70155
1	[m̄*u]	69662
1	[ị̀*kw]	69137
1	[ù*ị̀]	68231
1	[ù*ụ]	68110
1	[ù*a]	68101
1	[-ù]	68096
1	[ọ̄*ọ]	66581
1	[ē*ì]	65121
1	[ē*ọ]	65045
1	[ē*o]	65039
1	[-ē]	65024
1	[ò*è]	61020
1	[ò*I]	60982
1	[ò*o]	60943
1	[ò*n]	60932
1	[-ò]	60928
1	[ụ̄*í]	60567
1	[ụ̄*ụ̀]	60516
1	[ụ̄*ọ]	60437
1	[ụ̄*ụ]	60430
1	[ọ́*kp]	59421
1	[ry*zh]	56392
1	[ụ̀*á]	51305
1	[ụ̀*è]	51292
1	[ụ̀*a]	51205
1	[ǹ*r]	50715
1	[-ǹ]	50688
1	[à*ē]	50303
1	[à*nw]	50212
1	[à*ọ]	50197
1	[à*n]	50180
1	[ó*o]	49167
1	[ụ́*ụ̄]	48758
1	[ụ́*ụ̀]	48740
1	[ụ́*à]	48738
1	[ọ̀*gh]	48168
1	[ọ̀*a]	48133
1	[è*ē]	47231
1	[è*u]	47134
1	[è*o]	47119
1	[è*i]	47115
1	[è*y]	47110
1	[-(]	45568
1	[)*ò]	45175
1	[ā*o]	39439
1	[ā*i]	39435
1	[-*ā]	26189
1	[M*m]	23577
1	[gw*ọ]	22549
1	[gw*d]	22546
1	[s*kw]	21521
1	[gh*j]	20490
1	[Ọ*à]	19554
1	[nw*j]	18442
1	[z*m]	17945
1	[f*gh]	16424
1	[gb*hw]	15987
1	[gb*gw]	15916
1	[gb*ch]	15895
1	[kp*gh]	14888
1	[kp*m]	14873
1	[kp*ọ]	14869
1	[kp*ny]	14864
1	[-kp]	14848
1	[l*r]	13339
1	[m*v]	12873
1	[m*h]	12820
1	[m*b]	12813
1	[m*y]	12806
1	[-m]	12800
1	[w*s]	12330
1	[w*z]	12323
1	[w*r]	12315
1	[w*ny]	12304
1	[ch*w]	11800
1	[h*.]	10243
1	[-h]	10240
1	[d*nw]	9252
1	[d*ny]	9232
1	[d*b]	9229
1	[kw*y]	8710
1	[ny*d]	8210
1	[o*u]	7710
1	[o*m]	7705
1	[-o]	7680
1	[g*m]	6169
1	[g*ny]	6160
1	[g*n]	6148
1	[-g]	6144
1	[i*à]	5730
1	[i*ọ]	5653
1	[i*o]	5647
1	[i*j]	5642
1	[-i]	5632
1	[j*n]	5124
1	[e*p]	4663
1	[e*ị]	4649
1	[y*Y]	3105
1	[n*ị̀]	2183
1	[n*è]	2140
1	[n*bhh]	2126
1	[n*bh]	2105
1	[n*z]	2083
1	[n*ọ]	2069
1	[n*kw]	2065
1	[n*g]	2060
1	[n*j]	2058
1	[+ị̄]	131
1	[+è]	92
1	[+s]	42
1	[+sh]	28
1	[+r]	27
1	[+l]	26
1	[+ọ]	21
1	[+h]	20
1	[+i]	11
1	[+j]	10
1	[+e]	9
1	[+y]	6

6.16855,7.4515	6.01735,6.9134
4	[à*a]	50181
3	[è*e]	47113
3	[ā*à]	39522
2	[ē*a]	65029
2	[ụ̀*u]	51230
2	[ụ̀*i]	51211
2	[à*ọ]	50197
2	[-è]	47104
2	[-l]	13312
2	[-m]	12800
2	[-o]	7680
2	[+i]	11
1	[phw*j]	175626
1	[À*ọ̄]	102018
1	[Ò*m̀]	88689
1	[ī*ị]	70185
1	[ù*a]	68101
1	[ū*ọ̀]	67678
1	[ū*ụ]	67598
1	[ọ̄*ọ]	66581
1	[ē*i]	65035
1	[ē*e]	65033
1	[ò*è]	61020
1	[ụ̄*à]	60514
1	[ụ̀*ụ]	51214
1	[-ụ̀]	51200
1	[ǹ*à]	50786
1	[-ǹ]	50688
1	[à*o]	50191
1	[à*n]	50180
1	[ì*ị]	49705
1	[ó*o]	49167
1	[ụ́*à]	48738
1	[ọ̀*à]	48226
1	[ọ̀*ọ]	48149
1	[ọ̀*a]	48133
1	[è*ọ]	47125
1	[é*a]	46597
1	[ā*a]	39429
1	[A*ị̀]	23175
1	[gw*m]	22553
1	[gw*k]	22547
1	[gh*j]	20490
1	[Ọ*à]	19554
1	[t*kw]	18961
1	[t*o]	18959
1	[z*n]	17924
1	[f*t]	16421
1	[gb*f]	15904
1	[gb*ch]	15895
1	[gb*y]	15878
1	[kp*r]	14875
1	[kp*ọ]	14869
1	[kp*y]	14854
1	[l*n]	13316
1	[m*f]	12832
1	[m*j]	12810
1	[-ch]	11776
1	[ọ*ǹ]	10851
1	[h*ā]	10317
1	[k*nw]	9764
1	[k*d]	9746
1	[k*b]	9741
1	[kw*s]	8746
1	[ụ*ị]	7209
1	[b*f]	6688
1	[g*kp]	6173
1	[i*j]	5642
1	[e*th]	4675
1	[-']	4096
1	[a*d]	2578
1	[a*o]	2575
1	[n*ǹ]	2147
1	[.*e]	1545
1	[,*u]	1054
1	[+ị]	41
1	[+t]	37
1	[+z]	35
1	[+l]	26
1	[+m]	25
1	[+a]	5
1	[+n]	4

6.16855,7.4515	6.05,7.58333
2	[-è]	47104
2	[ā*à]	39522
2	[+a]	5
1	[-jy]	147968
1	[Ò*m̀]	88689
1	[-ù]	68096
1	[ū*ụ̄]	67702
1	[ọ̄*ọ]	66581
1	[ē*é]	65115
1	[ē*e]	65033
1	[ò*ā]	61005
1	[ụ̄*ị]	60457
1	[ụ̀*à]	51298
1	[ụ̀*ọ̀]	51294
1	[à*a]	50181
1	[ụ́*à]	48738
1	[ụ́*e]	48649
1	[è*ụ]	47118
1	[è*y]	47110
1	[é*ọ̀]	46686
1	[)*ò]	45175
1	[ā*e]	39433
1	[K*H]	27179
1	[nw*j]	18442
1	[m*á]	12905
1	[-m]	12800
1	[-ch]	11776
1	[ọ*ǹ]	10851
1	[h*ū]	10372
1	[k*cy]	9829
1	[k*kp]	9757
1	[d*jy]	9505
1	[i*ī]	5769
1	[i*è]	5724
1	[i*h]	5652
1	[i*j]	5642
1	[e*Ọ̀]	4766
1	[a*g]	2572
1	[-a]	2560
1	[n*à]	2146
1	[+à]	98
1	[+è]	92
1	[+z]	35
1	[+k]	19

6.16855,7.4515	6.05314,6.86476
4	[+à]	98
3	[à*a]	50181
3	[+u]	30
2	[ụ̄*a]	60421
2	[ụ̀*i]	51211
2	[-à]	50176
2	[è*e]	47113
2	[-è]	47104
2	[ā*à]	39522
1	[phw*j]	175626
1	[ẹ̀*ọ]	161813
1	[À*g]	101900
1	[ẹ*r]	89627
1	[Ò*m̀]	88689
1	[ḿ*ny]	82960
1	[ī*ị]	70185
1	[ị̀*t]	69157
1	[ū*ọ̀]	67678
1	[ọ̄*ọ]	66581
1	[ē*i]	65035
1	[ē*a]	65029
1	[ò*è]	61020
1	[ụ̄*ị̄]	60547
1	[ụ̀*ò]	51319
1	[ǹ*n]	50692
1	[à*ọ]	50197
1	[ì*ị]	49705
1	[ó*o]	49167
1	[ụ́*ū]	48772
1	[ọ̀*ọ]	48149
1	[è*ụ̀]	47204
1	[é*a]	46597
1	[)*s]	45098
1	[ā*ị̀]	39559
1	[ā*a]	39429
1	[A*ị̀]	23175
1	[gw*k]	22547
1	[gh*ị]	20521
1	[Ọ*v]	19529
1	[nw*m]	18457
1	[gb*ch]	15895
1	[u*ị̀]	15495
1	[kp*ọ]	14869
1	[m*m̄]	12936
1	[m*s]	12842
1	[m*g]	12812
1	[m*y]	12806
1	[-m]	12800
1	[ọ*ǹ]	10851
1	[h*ā]	10317
1	[k*t]	9765
1	[k*d]	9746
1	[d*s]	9258
1	[kw*s]	8746
1	[-o]	7680
1	[g*l]	6170
1	[g*m]	6169
1	[i*ị̀]	5767
1	[n*à]	2146
1	[.*e]	1545
1	[+ọ̄]	130
1	[+m̀]	113
1	[+ǹ]	99
1	[+ọ̀]	94
1	[+ị]	41
1	[+n]	4

6.16855,7.4515	6.06667,7.01667
13	[à*a]	50181
5	[è*e]	47113
4	[ụ̄*a]	60421
4	[ụ̀*ụ]	51214
4	[-à]	50176
3	[à*ọ]	50197
3	[-e]	4608
2	[ū*e]	67593
2	[ò*o]	60943
2	[-ǹ]	50688
2	[ọ̀*ọ]	48149
2	[-ọ̀]	48128
2	[è*é]	47195
2	[ā*à]	39522
2	[ā*a]	39429
2	[i*í]	5783
2	[y*j]	3082
2	[-a]	2560
2	[n*kw]	2065
2	[+ọ́]	116
2	[+l]	26
2	[+d]	18
2	[+e]	9
1	[jy*gh]	148008
1	[jy*ny]	147984
1	[À*ọ̄]	102018
1	[ẹ*ọ̀]	89694
1	[ẹ*ọ]	89621
1	[Ò*m̀]	88689
1	[ḿ*ị̀]	83079
1	[Ọ̀*ị̄]	81027
1	[m̄*u]	69662
1	[ù*ị̀]	68231
1	[ù*á]	68201
1	[ù*u]	68126
1	[ù*i]	68107
1	[ù*a]	68101
1	[-ù]	68096
1	[ū*ụ́]	67679
1	[ū*u]	67614
1	[ū*ụ]	67598
1	[ọ̄*ọ]	66581
1	[ē*ì]	65121
1	[ē*ọ]	65045
1	[ē*e]	65033
1	[-ē]	65024
1	[-ò]	60928
1	[ụ̄*ụ]	60430
1	[ụ̀*ị́]	51360
1	[ụ̀*á]	51305
1	[ụ̀*ọ̀]	51294
1	[ụ̀*è]	51292
1	[ụ̀*u]	51230
1	[ụ̀*i]	51211
1	[ụ̀*a]	51205
1	[à*ị̀]	50311
1	[à*ù]	50309
1	[à*á]	50281
1	[à*ụ]	50190
1	[ì*i]	49675
1	[ó*o]	49167
1	[ụ́*ụ̄]	48758
1	[ụ́*ụ̀]	48740
1	[ụ́*à]	48738
1	[ọ̀*ị́]	48288
1	[ọ̀*ī]	48265
1	[ọ̀*gh]	48168
1	[ọ̀*m]	48153
1	[ọ̀*a]	48133
1	[è*ē]	47231
1	[è*gb]	47135
1	[è*u]	47134
1	[è*w]	47128
1	[è*k]	47123
1	[è*o]	47119
1	[è*i]	47115
1	[-è]	47104
1	[é*a]	46597
1	[)*ò]	45175
1	[ā*é]	39515
1	[ā*o]	39439
1	[ā*ụ]	39438
1	[ā*n]	39428
1	[zh*d]	36882
1	[Nw*kw]	30225
1	[-*m]	26137
1	[gw*ọ]	22549
1	[gh*j]	20490
1	[Ọ*à]	19554
1	[t*kw]	18961
1	[-t]	18944
1	[nw*phh]	18687
1	[nw*j]	18442
1	[z*m]	17945
1	[z*k]	17939
1	[f*gh]	16424
1	[kp*v]	14921
1	[kp*ọ]	14869
1	[sh*s]	14378
1	[sh*l]	14362
1	[sh*j]	14346
1	[l*nw]	13348
1	[l*r]	13339
1	[l*j]	13322
1	[m*v]	12873
1	[m*gh]	12840
1	[m*f]	12832
1	[m*y]	12806
1	[w*phh]	12543
1	[w*z]	12323
1	[w*ny]	12304
1	[ch*j]	11786
1	[ọ*ǹ]	10851
1	[-ọ]	10752
1	[h*.]	10243
1	[-h]	10240
1	[k*w]	9752
1	[d*Ny]	9296
1	[d*nw]	9252
1	[kw*f]	8736
1	[kw*y]	8710
1	[ny*K]	8245
1	[ny*d]	8210
1	[g*m]	6169
1	[g*ny]	6160
1	[i*à]	5730
1	[i*ọ]	5653
1	[i*j]	5642
1	[j*n]	5124
1	[e*í]	4759
1	[e*ị]	4649
1	[y*Phh]	3399
1	[a*ị̀]	2695
1	[a*u]	2590
1	[n*ị̀]	2183
1	[n*è]	2140
1	[n*ṅ]	2108
1	[n*z]	2083
1	[n*j]	2058
1	[.*e]	1545
1	[,*á]	1129
1	[+s]	42
1	[+gb]	31
1	[+i]	11
1	[+y]	6

6.16855,7.4515	6.08333,7
13	[à*a]	50181
9	[+a]	5
7	[+i]	11
6	[è*e]	47113
5	[-à]	50176
4	[ụ̀*ụ]	51214
4	[ā*a]	39429
3	[ù*u]	68126
3	[ù*i]	68107
3	[ụ̄*a]	60421
3	[ụ̀*i]	51211
3	[+e]	9
2	[ū*u]	67614
2	[ò*o]	60943
2	[-ǹ]	50688
2	[ọ̀*ọ]	48149
2	[-è]	47104
2	[-t]	18944
2	[gb*kp]	15901
2	[w*n]	12292
2	[ọ*a]	10757
2	[ny*K]	8245
2	[y*j]	3082
2	[+N]	34
2	[+u]	30
2	[+r]	27
2	[+ọ]	21
1	[jy*z]	148003
1	[jy*ny]	147984
1	[ẹ*ọ]	89621
1	[m̄*u]	69662
1	[ū*kp]	67613
1	[ū*ụ]	67598
1	[ū*e]	67593
1	[ū*n]	67588
1	[ọ̄*y]	66566
1	[ē*ọ]	65045
1	[ē*i]	65035
1	[ē*a]	65029
1	[ò*O]	60976
1	[ò*n]	60932
1	[ụ̄*ụ]	60430
1	[m̀*ọ]	57877
1	[ry*h]	56340
1	[ụ̀*u]	51230
1	[ụ̀*a]	51205
1	[à*bhh]	50254
1	[à*nw]	50212
1	[à*ọ]	50197
1	[à*ụ]	50190
1	[à*i]	50187
1	[à*n]	50180
1	[ì*ị]	49705
1	[ì*i]	49675
1	[ó*o]	49167
1	[ụ́*a]	48645
1	[ọ̀*gh]	48168
1	[ọ̀*a]	48133
1	[-ọ̀]	48128
1	[è*u]	47134
1	[è*o]	47119
1	[é*a]	46597
1	[ā*i]	39435
1	[zh*d]	36882
1	[Nw*kw]	30225
1	[p*kw]	28177
1	[gw*g]	22540
1	[gh*e]	20489
1	[Ọ*h]	19476
1	[t*kw]	18961
1	[nw*phh]	18687
1	[nw*kw]	18449
1	[z*m]	17945
1	[gb*h]	15892
1	[kp*ph]	14957
1	[kp*v]	14921
1	[kp*s]	14890
1	[kp*n]	14852
1	[sh*s]	14378
1	[sh*l]	14362
1	[sh*j]	14346
1	[l*ch]	13335
1	[m*bhh]	12878
1	[m*v]	12873
1	[m*l]	12826
1	[m*y]	12806
1	[-m]	12800
1	[w*ny]	12304
1	[ch*w]	11800
1	[ch*j]	11786
1	[-ch]	11776
1	[h*v]	10313
1	[h*.]	10243
1	[-h]	10240
1	[d*gw]	9260
1	[d*ny]	9232
1	[kw*Phh]	9031
1	[kw*Ny]	8784
1	[kw*H]	8747
1	[kw*s]	8746
1	[kw*y]	8710
1	[ny*d]	8210
1	[o*m]	7705
1	[-o]	7680
1	[g*Ny]	6224
1	[g*m]	6169
1	[g*h]	6164
1	[g*ny]	6160
1	[i*ọ]	5653
1	[i*j]	5642
1	[j*n]	5124
1	[e*ị]	4649
1	[e*a]	4613
1	[y*H]	3115
1	[y*t]	3109
1	[y*r]	3099
1	[a*ụ]	2574
1	[a*j]	2570
1	[-a]	2560
1	[n*z]	2083
1	[n*j]	2058
1	[,*o]	1039
1	[+v]	73
1	[+ị]	41
1	[+nw]	36
1	[+gb]	31
1	[+l]	26
1	[+m]	25
1	[+w]	24
1	[+h]	20
1	[+d]	18
1	[+o]	15
1	[+y]	6

6.16855,7.4515	6.08333,7.01667
8	[à*a]	50181
6	[-à]	50176
5	[ụ̀*ụ]	51214
4	[ụ̄*a]	60421
4	[ụ̀*i]	51211
3	[à*ọ]	50197
3	[è*e]	47113
2	[ù*u]	68126
2	[ù*i]	68107
2	[ū*u]	67614
2	[ò*o]	60943
2	[-ò]	60928
2	[-ǹ]	50688
2	[à*n]	50180
2	[ọ̀*ọ]	48149
2	[-è]	47104
2	[ā*à]	39522
2	[-l]	13312
2	[kw*f]	8736
2	[i*j]	5642
2	[e*j]	4618
2	[y*j]	3082
2	[+ǹ]	99
2	[+l]	26
1	[jy*gh]	148008
1	[jy*ny]	147984
1	[jy*j]	147978
1	[ẹ*ọ̀]	89694
1	[ẹ*ọ]	89621
1	[Ò*m̀]	88689
1	[ḿ*ị̀]	83079
1	[Ọ̀*d]	80914
1	[ù*ị̀]	68231
1	[ū*ụ]	67598
1	[ū*e]	67593
1	[ē*e]	65033
1	[-ē]	65024
1	[ò*è]	61020
1	[ò*n]	60932
1	[ụ̄*ụ̀]	60516
1	[ụ̄*ị]	60457
1	[ụ̄*ụ]	60430
1	[ọ́*ọ̄]	59522
1	[ụ̀*è]	51292
1	[ụ̀*u]	51230
1	[ụ̀*a]	51205
1	[à*ị̀]	50311
1	[à*ụ̄]	50294
1	[à*ny]	50192
1	[ì*i]	49675
1	[ó*o]	49167
1	[ụ́*ụ̄]	48758
1	[ụ́*à]	48738
1	[ọ̀*ụ̀]	48228
1	[ọ̀*à]	48226
1	[ọ̀*gh]	48168
1	[ọ̀*a]	48133
1	[-ọ̀]	48128
1	[è*jy]	47393
1	[è*ē]	47231
1	[è*o]	47119
1	[è*i]	47115
1	[é*a]	46597
1	[)*ò]	45175
1	[ā*ụ]	39438
1	[ā*i]	39435
1	[ā*a]	39429
1	[Nw*kw]	30225
1	[M*m]	23577
1	[gw*ọ]	22549
1	[gw*k]	22547
1	[gh*j]	20490
1	[Ọ*à]	19554
1	[t*m]	18969
1	[t*kw]	18961
1	[-t]	18944
1	[nw*phh]	18687
1	[nw*j]	18442
1	[z*r]	17947
1	[z*m]	17945
1	[f*gh]	16424
1	[gb*ch]	15895
1	[gb*h]	15892
1	[u*ō]	15489
1	[kp*v]	14921
1	[kp*gw]	14892
1	[sh*s]	14378
1	[sh*l]	14362
1	[sh*h]	14356
1	[r*phh]	14079
1	[l*nw]	13348
1	[m*v]	12873
1	[-m]	12800
1	[ch*w]	11800
1	[-ch]	11776
1	[ọ*ǹ]	10851
1	[ọ*a]	10757
1	[h*i]	10251
1	[h*.]	10243
1	[k*jy]	10017
1	[kw*y]	8710
1	[ny*th]	8259
1	[-o]	7680
1	[ụ*a]	7173
1	[g*m]	6169
1	[g*k]	6163
1	[-g]	6144
1	[j*n]	5124
1	[e*ị]	4649
1	[a*à]	2658
1	[n*ị̀]	2183
1	[n*è]	2140
1	[n*gb]	2079
1	[n*d]	2066
1	[n*kw]	2065
1	[n*j]	2058
1	[n*a]	2053
1	[.*e]	1545
1	[+ị̄]	131
1	[+à]	98
1	[+ā]	77
1	[+p]	55
1	[+gb]	31
1	[+h]	20
1	[+o]	15
1	[+ụ]	14
1	[+i]	11
1	[+a]	5

6.16855,7.4515	6.08624,6.99556
4	[-è]	47104
3	[à*a]	50181
2	[ụ̀*ụ]	51214
2	[ụ̀*i]	51211
2	[è*e]	47113
2	[ā*à]	39522
2	[-t]	18944
2	[i*j]	5642
1	[À*ọ̄]	102018
1	[Ò*m̀]	88689
1	[ù*ị̀]	68231
1	[ù*u]	68126
1	[ū*ọ̀]	67678
1	[ū*u]	67614
1	[ē*sh]	65052
1	[ē*i]	65035
1	[ē*e]	65033
1	[-ē]	65024
1	[ò*o]	60943
1	[ò*e]	60937
1	[ụ̄*ụ̀]	60516
1	[ụ̄*ụ]	60430
1	[ụ̄*a]	60421
1	[ọ́*ọ̄]	59522
1	[ụ̀*u]	51230
1	[-ụ̀]	51200
1	[-ǹ]	50688
1	[à*ọ]	50197
1	[-à]	50176
1	[ì*ị]	49705
1	[ụ́*à]	48738
1	[ọ̀*ọ]	48149
1	[-ọ̀]	48128
1	[è*ē]	47231
1	[é*a]	46597
1	[)*2]	45181
1	[p*kw]	28177
1	[-*e]	26121
1	[A*ị̀]	23175
1	[Ọ*à]	19554
1	[nw*m]	18457
1	[gb*r]	15899
1	[u*a]	15365
1	[-l]	13312
1	[m*phh]	13055
1	[-ch]	11776
1	[d*ny]	9232
1	[g*m]	6169
1	[e*th]	4675
1	[-']	4096
1	[a*è]	2652
1	[a*ụ]	2574
1	[n*ị̀]	2183
1	[n*è]	2140
1	[+ǹ]	99
1	[+è]	92
1	[+ị]	41
1	[+n]	4

6.16855,7.4515	6.1038,6.8834
3	[è*e]	47113
2	[-à]	50176
2	[ā*à]	39522
2	[-t]	18944
2	[+-]	51
2	[+ị]	41
2	[+u]	30
2	[+n]	4
1	[ẹ*l]	89626
1	[Ò*m̀]	88689
1	[Ọ̀*d]	80914
1	[ị̀*ch]	69143
1	[ū*ọ̀]	67678
1	[ọ̄*ọ]	66581
1	[ē*phh]	65279
1	[ē*i]	65035
1	[ē*a]	65029
1	[ò*è]	61020
1	[ò*o]	60943
1	[ụ̀*g]	51212
1	[ụ̀*i]	51211
1	[à*ọ]	50197
1	[à*a]	50181
1	[ì*ị]	49705
1	[ọ̀*ọ]	48149
1	[è*bhh]	47182
1	[-è]	47104
1	[ā*a]	39429
1	[A*sh]	23068
1	[gw*k]	22547
1	[ị*e]	21001
1	[z*m]	17945
1	[u*a]	15365
1	[m*-]	12851
1	[m*i]	12811
1	[m*y]	12806
1	[k*nw]	9764
1	[kw*s]	8746
1	['*ò]	4215
1	[a*à]	2658
1	[.*e]	1545
1	[,*ē]	1151
1	[+ị̀]	135
1	[+à]	98
1	[+t]	37
1	[+o]	15
1	[+j]	10

6.16855,7.4515	6.1094,6.88615
4	[à*a]	50181
4	[-è]	47104
4	[+ị]	41
3	[ụ̄*ụ]	60430
3	[à*n]	50180
3	[-à]	50176
3	[è*e]	47113
3	[+e]	9
3	[+a]	5
2	[ụ̄*a]	60421
2	[à*ọ]	50197
2	[ọ̀*ọ]	48149
2	[-t]	18944
2	[-m]	12800
2	[+ọ]	21
1	[jy*2]	148093
1	[jy*j]	147978
1	[Ò*m̀]	88689
1	[m̄*ch]	69655
1	[ū*u]	67614
1	[ū*ụ]	67598
1	[ū*i]	67595
1	[ọ̄*h]	66580
1	[ē*i]	65035
1	[ē*e]	65033
1	[ò*nw]	60964
1	[ò*o]	60943
1	[ò*n]	60932
1	[ụ̄*ị]	60457
1	[ụ̄*n]	60420
1	[ry*nw]	56356
1	[ụ̀*gb]	51231
1	[ụ̀*u]	51230
1	[ụ̀*ụ]	51214
1	[ǹ*ọ]	50709
1	[ǹ*n]	50692
1	[à*H]	50219
1	[à*d]	50194
1	[ì*ị]	49705
1	[ó*o]	49167
1	[ọ̀*ụ]	48142
1	[é*a]	46597
1	[ā*à]	39522
1	[ā*ụ]	39438
1	[Nw*kw]	30225
1	[p*kw]	28177
1	[gw*ch]	22551
1	[gw*k]	22547
1	[Ọ*n]	19460
1	[nw*t]	18469
1	[nw*n]	18436
1	[z*hw]	18035
1	[z*kp]	17949
1	[z*m]	17945
1	[gb*gw]	15916
1	[gb*kp]	15901
1	[gb*r]	15899
1	[gb*k]	15891
1	[gb*a]	15877
1	[u*a]	15365
1	[kp*m]	14873
1	[l*t]	13349
1	[-l]	13312
1	[m*ā]	12877
1	[m*bh]	12857
1	[m*t]	12837
1	[ch*h]	11796
1	[ch*g]	11788
1	[-ch]	11776
1	[h*g]	10252
1	[-h]	10240
1	[k*ny]	9744
1	[d*k]	9235
1	[d*g]	9228
1	[kw*s]	8746
1	[kw*gb]	8735
1	[ny*ph]	8301
1	[ny*w]	8216
1	[o*kp]	7709
1	[b*h]	6676
1	[g*m]	6169
1	[g*h]	6164
1	[g*ny]	6160
1	[g*a]	6149
1	[i*j]	5642
1	[e*2]	4733
1	[e*ch]	4631
1	['*n]	4100
1	[a*w]	2584
1	[a*kw]	2577
1	[a*ụ]	2574
1	[n*v]	2121
1	[n*gw]	2092
1	[n*m]	2073
1	[.*g]	1548
1	[,*-]	1075
1	[+à]	98
1	[+bhh]	78
1	[+gw]	44
1	[+u]	30
1	[+r]	27
1	[+l]	26
1	[+w]	24
1	[+i]	11
1	[+n]	4

6.16855,7.4515	6.1124,6.7738
3	[+bhh]	78
2	[à*a]	50181
2	[+ọ̀]	94
2	[+r]	27
2	[+n]	4
1	[ẹ̀*ọ]	161813
1	[À*ọ]	101909
1	[Ò*m̀]	88689
1	[ḿ*à]	83042
1	[Ọ̀*d]	80914
1	[ū*ọ]	67605
1	[ē*a]	65029
1	[ò*è]	61020
1	[ụ̄*ụ̀]	60516
1	[ụ̄*e]	60425
1	[ụ̀*à]	51298
1	[ì*ị]	49705
1	[-è]	47104
1	[)*o]	45071
1	[ā*à]	39522
1	[-*ā]	26189
1	[gw*k]	22547
1	[ị*e]	21001
1	[Ọ*à]	19554
1	[-t]	18944
1	[m*ā]	12877
1	[m*y]	12806
1	[h*bhh]	10318
1	[d*w]	9240
1	[-o]	7680
1	[b*n]	6660
1	[j*sh]	5148
1	[a*à]	2658
1	[a*ọ̀]	2654
1	[n*à]	2146
1	[,*ē]	1151
1	[+ị̀]	135
1	[+ọ̄]	130
1	[+u]	30
1	[+ch]	23
1	[+k]	19
1	[+j]	10

6.16855,7.4515	6.1124,6.7739
2	[à*a]	50181
2	[è*e]	47113
2	[-è]	47104
2	[-h]	10240
2	[i*a]	5637
2	[+à]	98
2	[+n]	4
1	[ẹ̀*ọ]	161813
1	[À*r]	101915
1	[Ò*m̀]	88689
1	[ḿ*ny]	82960
1	[Ọ̀*d]	80914
1	[ū*ụ]	67598
1	[ē*a]	65029
1	[ò*è]	61020
1	[ụ̄*a]	60421
1	[-ụ̀]	51200
1	[à*ọ]	50197
1	[-à]	50176
1	[ì*ị]	49705
1	[ụ́*à]	48738
1	[ā*à]	39522
1	[ā*a]	39429
1	[A*ị̀]	23175
1	[gw*k]	22547
1	[ị*e]	21001
1	[-t]	18944
1	[z*hw]	18035
1	[u*m]	15385
1	[l*kp]	13341
1	[m*ā]	12877
1	[m*r]	12827
1	[m*d]	12818
1	[m*y]	12806
1	[ọ*m]	10777
1	[k*gh]	9768
1	[-o]	7680
1	[ụ*ụ̀]	7268
1	[g*a]	6149
1	[i*ị]	5673
1	[e*m]	4633
1	[a*à]	2658
1	[n*à]	2146
1	[,*ē]	1151
1	[+ị̀]	135
1	[+ị̄]	131
1	[+ọ̄]	130
1	[+w]	24
1	[+j]	10

6.16855,7.4515	6.11667,7.06667
6	[-à]	50176
5	[à*a]	50181
3	[ụ̀*ụ]	51214
2	[ū*u]	67614
2	[ē*e]	65033
2	[ò*o]	60943
2	[-ò]	60928
2	[ụ̄*a]	60421
2	[ụ̀*u]	51230
2	[-ǹ]	50688
2	[-è]	47104
2	[ā*à]	39522
2	[ā*a]	39429
2	[i*j]	5642
2	[y*j]	3082
1	[jy*gh]	148008
1	[À*ọ̄]	102018
1	[Ò*m̀]	88689
1	[Ọ̀*d]	80914
1	[ī*i]	70155
1	[ị̀*kw]	69137
1	[ù*ị̀]	68231
1	[ù*u]	68126
1	[ù*i]	68107
1	[ū*a]	67589
1	[ē*ị̀]	65159
1	[ò*n]	60932
1	[ụ̄*ụ̀]	60516
1	[á*o]	53775
1	[ụ̀*è]	51292
1	[ụ̀*i]	51211
1	[à*n]	50180
1	[ụ́*à]	48738
1	[ọ̀*à]	48226
1	[ọ̀*ọ]	48149
1	[-ọ̀]	48128
1	[è*ē]	47231
1	[è*u]	47134
1	[è*k]	47123
1	[è*i]	47115
1	[è*e]	47113
1	[é*a]	46597
1	[)*ò]	45175
1	[ā*ọ]	39445
1	[ā*i]	39435
1	[gw*ọ]	22549
1	[Ọ*à]	19554
1	[nw*phh]	18687
1	[nw*j]	18442
1	[nw*n]	18436
1	[z*m]	17945
1	[f*gh]	16424
1	[r*phh]	14079
1	[l*nw]	13348
